Year,Player,Pos,Age,Tm,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PPG,RPG,APG,STLPG,BLKPG,MPG,Username,pagerank,eigen,load,betw,followers,Votes
2019.0,Donte DiVincenzo,SG,22.0,MIL,27.0,N/A,411.0,9.1,0.507,0.669,0.09699999999999999,4.2,11.5,8.1,9.7,1.5,1.2,12.8,15.2,0.0,0.6,0.6,0.071,-1.9,0.1,-1.7,0.0,50.0,124.0,0.40299999999999997,22.0,83.0,0.265,28.0,41.0,0.6829999999999999,0.49200000000000005,9.0,12.0,0.75,16.0,49.0,65.0,31.0,13.0,6.0,19.0,38.0,131.0,4.851851851851852,2.4074074074074074,1.1481481481481481,0.48148148148148145,0.2222222222222222,15.222222222222221,0.0,0.0,0.0,0.0,0.0,0.0,20293.0
2019.0,Luka Doncic,SG,19.0,DAL,66.0,N/A,2134.0,19.4,0.547,0.428,0.408,3.9,21.0,12.5,30.6,1.6,1.0,15.0,30.2,2.1,2.4,4.4,0.1,2.7,0.9,3.7,3.1,464.0,1080.0,0.43,155.0,462.0,0.335,309.0,618.0,0.5,0.501,312.0,441.0,0.7070000000000001,76.0,418.0,494.0,380.0,71.0,24.0,225.0,125.0,1395.0,21.136363636363637,7.484848484848484,5.757575757575758,1.0757575757575757,0.36363636363636365,32.333333333333336,lukadoncic,0.008150052,0.079169717,0.016532048,0.017073437,2677120.0,4242980.0
2019.0,Tyler Dorsey,SG,22.0,TOT,37.0,N/A,356.0,9.2,0.485,0.496,0.256,4.2,16.1,10.1,8.4,1.2,0.5,9.7,18.2,-0.1,0.2,0.1,0.017,-3.4,-2.5,-5.9,-0.3,48.0,125.0,0.384,20.0,62.0,0.32299999999999995,28.0,63.0,0.444,0.46399999999999997,19.0,32.0,0.594,14.0,52.0,66.0,21.0,9.0,2.0,15.0,29.0,135.0,3.6486486486486487,1.7837837837837838,0.5675675675675675,0.24324324324324326,0.05405405405405406,9.621621621621621,0.0,0.0,0.0,0.0,0.0,0.0,11511.0
2019.0,Damyean Dotson,SG,24.0,NYK,63.0,N/A,1663.0,12.1,0.5379999999999999,0.474,0.14800000000000002,2.0,12.8,7.2,10.0,1.6,0.4,7.6,17.7,1.2,0.8,1.9,0.055999999999999994,-0.2,-1.4,-1.6,0.2,257.0,601.0,0.428,110.0,285.0,0.386,147.0,316.0,0.465,0.519,65.0,89.0,0.73,33.0,195.0,228.0,107.0,55.0,8.0,53.0,117.0,689.0,10.936507936507937,3.619047619047619,1.6984126984126984,0.873015873015873,0.12698412698412698,26.396825396825395,0.0,0.0,0.0,0.0,0.0,0.0,4393.0
2019.0,PJ Dozier,SG,22.0,BOS,4.0,N/A,10.0,24.7,0.583,0.33299999999999996,0.0,21.3,21.5,21.4,0.0,0.0,0.0,0.0,25.8,0.0,0.0,0.0,0.203,0.9,-10.9,-10.0,0.0,3.0,6.0,0.5,1.0,2.0,0.5,2.0,4.0,0.5,0.583,0.0,0.0,,2.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,7.0,1.75,1.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,8545.0
2019.0,Goran Dragic,PG,32.0,MIA,25.0,N/A,645.0,16.4,0.5579999999999999,0.397,0.256,1.5,10.3,5.9,26.7,1.1,0.6,12.2,25.7,1.0,0.6,1.5,0.115,1.5,-2.2,-0.6,0.2,135.0,305.0,0.44299999999999995,47.0,121.0,0.38799999999999996,88.0,184.0,0.478,0.52,62.0,78.0,0.795,9.0,62.0,71.0,106.0,15.0,4.0,47.0,56.0,379.0,15.16,2.84,4.24,0.6,0.16,25.8,the_1_dragon,0.00229454,0.021862656,0.0005336000000000001,0.000455082,332463.0,482214.0
2019.0,Andre Drummond,C,25.0,DET,67.0,N/A,2221.0,23.1,0.552,0.040999999999999995,0.387,16.6,34.9,25.4,6.4,2.4,4.3,12.0,23.2,3.3,4.8,8.1,0.174,-1.0,3.1,2.1,2.3,478.0,901.0,0.531,5.0,37.0,0.135,473.0,864.0,0.547,0.5329999999999999,204.0,349.0,0.585,350.0,684.0,1034.0,84.0,108.0,111.0,144.0,226.0,1165.0,17.388059701492537,15.432835820895523,1.2537313432835822,1.6119402985074627,1.6567164179104477,33.149253731343286,andredrummondd,0.005022895,0.065150808,0.004713426,0.004773274,1116385.0,264473.0
2019.0,Jared Dudley,PF,33.0,BRK,51.0,N/A,1039.0,6.9,0.531,0.635,0.172,2.7,10.5,6.6,9.1,1.4,1.0,15.5,10.5,0.2,0.9,1.1,0.053,-2.3,0.9,-1.4,0.2,83.0,203.0,0.409,44.0,129.0,0.341,39.0,74.0,0.527,0.517,22.0,35.0,0.629,26.0,104.0,130.0,70.0,31.0,13.0,40.0,115.0,232.0,4.549019607843137,2.549019607843137,1.3725490196078431,0.6078431372549019,0.2549019607843137,20.372549019607842,0.0,0.0,0.0,0.0,0.0,0.0,9760.0
2019.0,Kris Dunn,PG,24.0,CHI,45.0,N/A,1368.0,12.6,0.488,0.193,0.135,1.4,13.3,7.4,30.0,2.4,1.3,16.5,20.2,-0.4,1.2,0.7,0.026000000000000002,-1.9,0.3,-1.6,0.1,214.0,498.0,0.43,34.0,96.0,0.354,180.0,402.0,0.44799999999999995,0.46399999999999997,53.0,67.0,0.7909999999999999,18.0,166.0,184.0,272.0,67.0,21.0,104.0,164.0,515.0,11.444444444444445,4.088888888888889,6.044444444444444,1.488888888888889,0.4666666666666667,30.4,0.0,0.0,0.0,0.0,0.0,0.0,23389.0
2019.0,Kevin Durant,PF,30.0,GSW,67.0,N/A,2372.0,24.3,0.625,0.27699999999999997,0.375,1.5,17.8,10.0,25.2,1.0,2.7,12.1,29.8,7.3,2.4,9.7,0.19699999999999998,4.0,0.0,4.0,3.6,642.0,1252.0,0.513,124.0,347.0,0.35700000000000004,518.0,905.0,0.5720000000000001,0.562,415.0,470.0,0.883,32.0,411.0,443.0,380.0,51.0,75.0,201.0,133.0,1823.0,27.208955223880597,6.611940298507463,5.6716417910447765,0.7611940298507462,1.1194029850746268,35.40298507462686,easymoneysniper,0.013960864,0.171541742,0.022926308,0.023804407000000003,10463325.0,3150648.0
2019.0,Trevon Duval,PG,20.0,MIL,3.0,N/A,6.0,38.6,0.833,0.33299999999999996,0.0,0.0,16.1,8.5,59.3,0.0,0.0,0.0,21.0,0.1,0.0,0.1,0.542,13.9,-4.1,9.8,0.0,2.0,3.0,0.667,1.0,1.0,1.0,1.0,2.0,0.5,0.833,0.0,0.0,,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,5.0,1.6666666666666667,0.3333333333333333,0.6666666666666666,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5276.0
2019.0,Vince Edwards,SF,22.0,HOU,2.0,N/A,16.0,3.8,0.375,1.0,0.0,6.8,7.2,7.0,0.0,0.0,0.0,0.0,10.9,0.0,0.0,0.0,-0.021,-4.3,-5.9,-10.2,0.0,1.0,4.0,0.25,1.0,4.0,0.25,0.0,0.0,,0.375,0.0,0.0,,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,1.5,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,7007.0
2019.0,Henry Ellenson,PF,22.0,TOT,12.0,N/A,165.0,11.7,0.495,0.45,0.217,2.5,28.6,15.1,11.8,1.7,0.0,9.6,18.8,0.0,0.2,0.2,0.05,-3.1,-1.0,-4.1,-0.1,22.0,60.0,0.36700000000000005,11.0,27.0,0.40700000000000003,11.0,33.0,0.33299999999999996,0.45799999999999996,10.0,13.0,0.769,4.0,43.0,47.0,13.0,6.0,0.0,7.0,16.0,65.0,5.416666666666667,3.9166666666666665,1.0833333333333333,0.5,0.0,13.75,0.0,0.0,0.0,0.0,0.0,0.0,5823.0
2019.0,Wayne Ellington,SG,31.0,TOT,41.0,N/A,945.0,10.9,0.565,0.833,0.087,1.0,8.1,4.5,7.9,2.1,0.4,9.0,16.7,0.7,1.0,1.7,0.086,0.7,-1.1,-0.4,0.4,127.0,323.0,0.39299999999999996,102.0,269.0,0.379,25.0,54.0,0.46299999999999997,0.551,23.0,28.0,0.821,9.0,70.0,79.0,51.0,40.0,4.0,33.0,73.0,379.0,9.24390243902439,1.9268292682926829,1.2439024390243902,0.975609756097561,0.0975609756097561,23.048780487804876,0.0,0.0,0.0,0.0,0.0,0.0,7655.0
2019.0,Joel Embiid,C,24.0,PHI,59.0,N/A,1997.0,25.9,0.5920000000000001,0.218,0.54,8.2,34.2,21.6,17.5,0.9,4.5,13.3,33.2,4.5,3.6,8.1,0.196,1.6,2.1,3.7,2.9,532.0,1106.0,0.48100000000000004,70.0,241.0,0.29,462.0,865.0,0.534,0.513,487.0,597.0,0.816,150.0,663.0,813.0,206.0,40.0,115.0,210.0,199.0,1621.0,27.47457627118644,13.779661016949152,3.4915254237288136,0.6779661016949152,1.9491525423728813,33.847457627118644,joelembiid,0.008223014,0.095573207,0.008028442,0.00839012,3536854.0,2783833.0
2019.0,James Ennis,SF,28.0,TOT,54.0,N/A,1164.0,11.1,0.604,0.536,0.259,5.0,10.5,7.7,4.3,1.7,1.5,9.2,12.4,1.6,0.8,2.5,0.10099999999999999,-0.4,-0.4,-0.8,0.3,132.0,274.0,0.48200000000000004,52.0,147.0,0.354,80.0,127.0,0.63,0.5770000000000001,53.0,71.0,0.746,53.0,109.0,162.0,35.0,40.0,20.0,31.0,141.0,369.0,6.833333333333333,3.0,0.6481481481481481,0.7407407407407407,0.37037037037037035,21.555555555555557,0.0,0.0,0.0,0.0,0.0,0.0,21347.0
2019.0,Drew Eubanks,PF,21.0,SAS,19.0,N/A,93.0,17.5,0.758,0.0,0.65,3.5,25.6,14.7,8.9,0.5,3.6,18.9,15.0,0.2,0.1,0.3,0.171,-1.7,0.7,-1.0,0.0,14.0,20.0,0.7,0.0,0.0,,14.0,20.0,0.7,0.7,11.0,13.0,0.846,3.0,22.0,25.0,6.0,1.0,4.0,6.0,10.0,39.0,2.0526315789473686,1.3157894736842106,0.3157894736842105,0.05263157894736842,0.21052631578947367,4.894736842105263,0.0,0.0,0.0,0.0,0.0,0.0,3853.0
2019.0,Jacob Evans,SG,21.0,GSW,26.0,N/A,120.0,1.4,0.345,0.2,0.033,2.8,7.7,5.3,15.2,0.4,0.7,18.7,13.3,-0.2,0.0,-0.2,-0.063,-7.2,-2.4,-9.6,-0.2,10.0,30.0,0.33299999999999996,1.0,6.0,0.16699999999999998,9.0,24.0,0.375,0.35,0.0,1.0,0.0,3.0,9.0,12.0,15.0,1.0,1.0,7.0,17.0,21.0,0.8076923076923077,0.46153846153846156,0.5769230769230769,0.038461538461538464,0.038461538461538464,4.615384615384615,0.0,0.0,0.0,0.0,0.0,0.0,15573.0
2019.0,Jawun Evans,PG,22.0,PHO,7.0,N/A,64.0,0.8,0.231,0.154,0.0,1.7,19.5,10.4,20.1,2.2,0.0,31.6,12.7,-0.2,0.0,-0.2,-0.135,-10.2,0.2,-9.9,-0.1,3.0,13.0,0.231,0.0,2.0,0.0,3.0,11.0,0.273,0.231,0.0,0.0,,1.0,11.0,12.0,10.0,3.0,0.0,6.0,8.0,6.0,0.8571428571428571,1.7142857142857142,1.4285714285714286,0.42857142857142855,0.0,9.142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,3948.0
2019.0,Tyreke Evans,SG,29.0,IND,60.0,N/A,1191.0,11.8,0.48200000000000004,0.33899999999999997,0.23399999999999999,3.0,12.4,7.8,18.1,2.2,1.1,13.8,26.4,-1.3,1.7,0.4,0.017,-2.9,-0.4,-3.3,-0.4,217.0,561.0,0.387,65.0,190.0,0.342,152.0,371.0,0.41,0.445,97.0,131.0,0.74,31.0,135.0,166.0,145.0,53.0,15.0,99.0,100.0,596.0,9.933333333333334,2.7666666666666666,2.4166666666666665,0.8833333333333333,0.25,19.85,rekehavoc1,0.004055284,0.044672544,0.003675419,0.0033421609999999997,140993.0,14114.0
2019.0,Dante Exum,PG,23.0,UTA,42.0,N/A,664.0,11.3,0.516,0.257,0.35700000000000004,2.6,8.4,5.5,24.4,1.0,0.6,15.7,21.3,0.2,0.7,0.9,0.067,-2.5,-1.4,-4.0,-0.3,101.0,241.0,0.419,18.0,62.0,0.29,83.0,179.0,0.46399999999999997,0.456,68.0,86.0,0.7909999999999999,16.0,52.0,68.0,110.0,14.0,5.0,52.0,69.0,288.0,6.857142857142857,1.619047619047619,2.619047619047619,0.3333333333333333,0.11904761904761904,15.80952380952381,daanteee,0.003953891,0.019919099,0.004040641,0.0038877020000000003,160491.0,20517.0
2019.0,Kenneth Faried,C,29.0,TOT,32.0,N/A,634.0,22.0,0.63,0.08800000000000001,0.396,14.9,23.1,18.9,4.8,1.0,2.7,9.8,20.1,1.9,0.7,2.6,0.19399999999999998,0.1,-1.3,-1.1,0.1,135.0,227.0,0.595,7.0,20.0,0.35,128.0,207.0,0.618,0.61,59.0,90.0,0.6559999999999999,87.0,130.0,217.0,18.0,13.0,20.0,29.0,67.0,336.0,10.5,6.78125,0.5625,0.40625,0.625,19.8125,kennethfaried35,0.00489901,0.055950966,0.007594499,0.007344044,521812.0,10431.0
2019.0,Derrick Favors,C,27.0,UTA,70.0,N/A,1637.0,21.5,0.62,0.138,0.384,12.6,21.4,17.0,7.8,1.5,5.0,10.4,19.0,4.0,3.2,7.2,0.21100000000000002,1.0,3.2,4.2,2.6,323.0,558.0,0.579,17.0,77.0,0.221,306.0,481.0,0.636,0.594,146.0,214.0,0.682,188.0,327.0,515.0,81.0,52.0,102.0,76.0,152.0,809.0,11.557142857142857,7.357142857142857,1.1571428571428573,0.7428571428571429,1.457142857142857,23.385714285714286,_dfavors15,0.001931964,0.007051858,0.00030351099999999996,0.000274269,76589.0,28213.0
2019.0,Cristiano Felicio,C,26.0,CHI,51.0,N/A,545.0,14.3,0.585,0.015,0.39399999999999996,12.4,19.9,16.2,6.2,0.6,1.1,13.5,14.9,0.8,0.3,1.1,0.1,-2.2,-1.4,-3.6,-0.2,75.0,137.0,0.547,0.0,2.0,0.0,75.0,135.0,0.556,0.547,38.0,54.0,0.7040000000000001,62.0,99.0,161.0,23.0,7.0,7.0,25.0,51.0,188.0,3.6862745098039214,3.156862745098039,0.45098039215686275,0.13725490196078433,0.13725490196078433,10.686274509803921,imfelicio,0.002344561,0.017457192,0.001224633,0.0010982910000000002,75827.0,17219.0
2019.0,Raymond Felton,PG,34.0,OKC,26.0,N/A,299.0,10.9,0.488,0.405,0.11699999999999999,1.3,7.8,4.5,18.9,1.2,1.7,10.0,17.6,0.1,0.3,0.4,0.07200000000000001,-3.0,-1.7,-4.7,-0.2,45.0,111.0,0.405,12.0,45.0,0.267,33.0,66.0,0.5,0.45899999999999996,12.0,13.0,0.9229999999999999,4.0,22.0,26.0,41.0,8.0,6.0,13.0,23.0,114.0,4.384615384615385,1.0,1.5769230769230769,0.3076923076923077,0.23076923076923078,11.5,0.0,0.0,0.0,0.0,0.0,0.0,27109.0
2019.0,Terrance Ferguson,SG,20.0,OKC,64.0,N/A,1638.0,5.9,0.5479999999999999,0.6679999999999999,0.10300000000000001,1.7,5.5,3.6,4.4,1.0,0.8,9.4,10.6,0.7,1.4,2.2,0.063,-1.9,-0.4,-2.3,-0.1,155.0,370.0,0.419,88.0,247.0,0.35600000000000004,67.0,123.0,0.545,0.5379999999999999,26.0,38.0,0.684,28.0,86.0,114.0,56.0,36.0,15.0,40.0,206.0,424.0,6.625,1.78125,0.875,0.5625,0.234375,25.59375,0.0,0.0,0.0,0.0,0.0,0.0,72501.0
2019.0,Yogi Ferrell,PG,25.0,SAC,59.0,N/A,850.0,12.8,0.544,0.41200000000000003,0.17600000000000002,1.4,9.9,5.6,17.5,1.6,0.4,8.8,16.0,1.0,0.6,1.7,0.09300000000000001,-0.6,-1.5,-2.1,0.0,121.0,279.0,0.434,42.0,115.0,0.365,79.0,164.0,0.48200000000000004,0.509,43.0,49.0,0.878,12.0,80.0,92.0,112.0,30.0,4.0,29.0,52.0,327.0,5.5423728813559325,1.5593220338983051,1.8983050847457628,0.5084745762711864,0.06779661016949153,14.40677966101695,0.0,0.0,0.0,0.0,0.0,0.0,6423.0
2019.0,Dorian Finney-Smith,SF,25.0,DAL,71.0,N/A,1800.0,11.0,0.539,0.48100000000000004,0.2,7.4,13.1,10.3,6.5,1.7,1.7,12.1,13.4,1.2,1.8,3.0,0.079,-0.9,1.2,0.3,1.0,200.0,455.0,0.44,72.0,219.0,0.32899999999999996,128.0,236.0,0.542,0.519,62.0,91.0,0.6809999999999999,122.0,220.0,342.0,81.0,64.0,36.0,68.0,165.0,534.0,7.52112676056338,4.816901408450704,1.1408450704225352,0.9014084507042254,0.5070422535211268,25.35211267605634,0.0,0.0,0.0,0.0,0.0,0.0,18470.0
2019.0,Bryn Forbes,PG,25.0,SAS,72.0,N/A,2001.0,11.3,0.568,0.518,0.102,0.9,10.3,5.6,10.3,1.0,0.2,9.1,17.6,1.6,1.1,2.6,0.063,0.6,-1.8,-1.3,0.4,308.0,697.0,0.442,148.0,361.0,0.41,160.0,336.0,0.47600000000000003,0.5479999999999999,63.0,71.0,0.887,16.0,190.0,206.0,148.0,41.0,4.0,73.0,144.0,827.0,11.48611111111111,2.861111111111111,2.0555555555555554,0.5694444444444444,0.05555555555555555,27.791666666666668,0.0,0.0,0.0,0.0,0.0,0.0,54302.0
2019.0,Evan Fournier,SG,26.0,ORL,71.0,N/A,2229.0,11.6,0.526,0.435,0.151,1.7,9.0,5.3,17.8,1.4,0.4,12.4,22.1,0.1,2.2,2.3,0.05,-0.7,-1.0,-1.8,0.1,394.0,926.0,0.425,138.0,403.0,0.342,256.0,523.0,0.489,0.5,113.0,140.0,0.807,37.0,186.0,223.0,258.0,63.0,10.0,140.0,204.0,1039.0,14.633802816901408,3.140845070422535,3.6338028169014085,0.8873239436619719,0.14084507042253522,31.3943661971831,0.0,0.0,0.0,0.0,0.0,0.0,21611.0
2019.0,De'Aaron Fox,PG,21.0,SAC,69.0,N/A,2195.0,17.9,0.55,0.214,0.39399999999999996,1.6,10.6,6.0,32.4,2.4,1.4,15.5,24.5,2.6,2.2,4.9,0.107,1.0,0.0,1.0,1.7,436.0,940.0,0.46399999999999997,76.0,201.0,0.37799999999999995,360.0,739.0,0.48700000000000004,0.504,266.0,370.0,0.7190000000000001,34.0,223.0,257.0,497.0,114.0,35.0,203.0,179.0,1214.0,17.594202898550726,3.7246376811594204,7.202898550724638,1.6521739130434783,0.5072463768115942,31.81159420289855,swipathefox,0.006441985,0.080363168,0.007440072,0.0075117180000000006,1262725.0,358582.0
2019.0,Melvin Frazier,SG,22.0,ORL,9.0,N/A,40.0,2.4,0.344,0.222,0.111,7.9,5.4,6.7,3.7,1.2,0.0,5.0,21.7,-0.1,0.0,-0.1,-0.095,-7.9,-3.6,-11.5,-0.1,6.0,18.0,0.33299999999999996,0.0,4.0,0.0,6.0,14.0,0.429,0.33299999999999996,1.0,2.0,0.5,3.0,2.0,5.0,1.0,1.0,0.0,1.0,6.0,13.0,1.4444444444444444,0.5555555555555556,0.1111111111111111,0.1111111111111111,0.0,4.444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,1663.0
2019.0,Tim Frazier,PG,28.0,TOT,49.0,N/A,936.0,11.1,0.536,0.40299999999999997,0.204,3.6,11.8,7.7,27.3,1.2,0.3,21.8,12.3,1.0,0.5,1.4,0.07400000000000001,-1.1,-1.3,-2.5,-0.1,88.0,201.0,0.43799999999999994,27.0,81.0,0.33299999999999996,61.0,120.0,0.508,0.505,32.0,41.0,0.78,32.0,108.0,140.0,207.0,25.0,4.0,61.0,96.0,235.0,4.795918367346939,2.857142857142857,4.224489795918367,0.5102040816326531,0.08163265306122448,19.102040816326532,0.0,0.0,0.0,0.0,0.0,0.0,2119.0
2019.0,Channing Frye,C,35.0,CLE,33.0,N/A,314.0,8.6,0.513,0.6890000000000001,0.11699999999999999,1.4,16.1,8.5,8.9,1.0,1.4,8.5,16.5,0.1,0.1,0.1,0.021,-1.9,-2.5,-4.3,-0.2,37.0,103.0,0.359,28.0,71.0,0.39399999999999996,9.0,32.0,0.281,0.495,9.0,12.0,0.75,4.0,44.0,48.0,19.0,6.0,5.0,10.0,42.0,111.0,3.3636363636363638,1.4545454545454546,0.5757575757575758,0.18181818181818182,0.15151515151515152,9.515151515151516,channingfrye,0.005142156,0.056831249,0.0027617920000000003,0.0027516959999999997,312934.0,11090.0
2019.0,Markelle Fultz,PG,20.0,PHI,19.0,N/A,427.0,10.5,0.452,0.09,0.239,6.7,10.6,8.7,19.7,1.9,0.9,12.7,19.3,-0.1,0.4,0.3,0.039,-2.9,0.0,-2.9,-0.1,65.0,155.0,0.419,4.0,14.0,0.28600000000000003,61.0,141.0,0.433,0.43200000000000005,21.0,37.0,0.568,26.0,44.0,70.0,59.0,17.0,5.0,25.0,52.0,155.0,8.157894736842104,3.6842105263157894,3.1052631578947367,0.8947368421052632,0.2631578947368421,22.473684210526315,markellefultz,0.0060608269999999995,0.067725348,0.0,0.0,2128755.0,29992.0
2019.0,Danilo Gallinari,SF,30.0,LAC,60.0,N/A,1826.0,20.5,0.631,0.42700000000000005,0.44299999999999995,2.9,17.5,10.4,12.3,1.1,0.9,8.5,23.4,5.5,1.6,7.1,0.187,4.1,-1.2,2.8,2.2,358.0,776.0,0.461,145.0,331.0,0.43799999999999994,213.0,445.0,0.479,0.555,310.0,344.0,0.9009999999999999,49.0,310.0,359.0,147.0,42.0,21.0,86.0,115.0,1171.0,19.516666666666666,5.983333333333333,2.45,0.7,0.35,30.433333333333334,danilogallogallinari,0.0026384509999999996,0.017925248,0.001375639,0.001255245,335449.0,259799.0
2019.0,Langston Galloway,SG,27.0,DET,68.0,N/A,1459.0,11.1,0.551,0.6559999999999999,0.156,2.7,8.2,5.4,7.4,1.0,0.3,4.1,15.9,2.0,1.1,3.0,0.1,0.6,-1.5,-1.0,0.4,195.0,486.0,0.401,118.0,319.0,0.37,77.0,167.0,0.461,0.523,64.0,76.0,0.8420000000000001,37.0,106.0,143.0,72.0,30.0,6.0,22.0,112.0,572.0,8.411764705882353,2.1029411764705883,1.0588235294117647,0.4411764705882353,0.08823529411764706,21.455882352941178,0.0,0.0,0.0,0.0,0.0,0.0,4837.0
2019.0,Marc Gasol,C,34.0,TOT,69.0,N/A,2177.0,16.8,0.541,0.31,0.28600000000000003,3.7,25.5,14.5,22.4,1.7,3.3,13.6,21.6,1.4,3.7,5.1,0.11199999999999999,-0.4,3.2,2.8,2.7,362.0,810.0,0.447,87.0,251.0,0.34700000000000003,275.0,559.0,0.49200000000000005,0.501,176.0,232.0,0.759,73.0,491.0,564.0,306.0,74.0,77.0,144.0,191.0,987.0,14.304347826086957,8.173913043478262,4.434782608695652,1.0724637681159421,1.1159420289855073,31.55072463768116,marcgasol,0.004938428,0.037908103,0.017990128,0.016938673,317052.0,102405.0
2019.0,Pau Gasol,C,38.0,TOT,30.0,N/A,360.0,16.7,0.529,0.138,0.426,6.7,34.2,20.7,19.2,0.7,3.5,12.5,15.5,0.5,0.5,1.1,0.141,-2.0,2.7,0.6,0.2,42.0,94.0,0.447,6.0,13.0,0.462,36.0,81.0,0.444,0.479,28.0,40.0,0.7,22.0,115.0,137.0,52.0,5.0,15.0,16.0,29.0,118.0,3.933333333333333,4.566666666666666,1.7333333333333334,0.16666666666666666,0.5,12.0,paugasol,0.005594363000000001,0.04350146,0.0027855809999999996,0.0026042739999999997,1346315.0,71195.0
2019.0,Rudy Gay,PF,32.0,SAS,59.0,N/A,1591.0,18.4,0.5920000000000001,0.24100000000000002,0.2,3.6,22.5,13.2,15.0,1.5,1.8,11.3,22.1,2.4,1.8,4.3,0.129,0.9,0.7,1.7,1.5,332.0,651.0,0.51,66.0,157.0,0.42,266.0,494.0,0.5379999999999999,0.561,108.0,130.0,0.831,52.0,332.0,384.0,159.0,48.0,34.0,90.0,139.0,838.0,14.203389830508474,6.508474576271187,2.694915254237288,0.8135593220338984,0.576271186440678,26.966101694915253,rudygay,0.009896279000000001,0.132810045,0.017340697,0.018344986,774000.0,122988.0
2019.0,Paul George,SF,28.0,OKC,68.0,N/A,2490.0,23.8,0.5870000000000001,0.466,0.35200000000000004,3.7,19.7,11.5,18.2,2.8,1.0,10.1,29.6,6.5,4.4,10.9,0.21,5.0,0.8,5.8,4.9,622.0,1413.0,0.44,256.0,658.0,0.389,366.0,755.0,0.485,0.531,415.0,497.0,0.835,91.0,465.0,556.0,285.0,150.0,31.0,183.0,193.0,1915.0,28.16176470588235,8.176470588235293,4.1911764705882355,2.2058823529411766,0.45588235294117646,36.61764705882353,ygtrece,0.013587601999999999,0.180140578,0.025629736,0.027683167,7754575.0,3122346.0
2019.0,Taj Gibson,PF,33.0,MIN,70.0,N/A,1686.0,17.9,0.612,0.063,0.33,10.8,18.4,14.5,7.3,1.5,2.0,10.6,17.1,3.8,1.4,5.1,0.146,0.8,0.2,1.0,1.3,304.0,537.0,0.5660000000000001,11.0,34.0,0.324,293.0,503.0,0.583,0.5760000000000001,134.0,177.0,0.757,172.0,286.0,458.0,84.0,53.0,39.0,73.0,186.0,753.0,10.757142857142858,6.542857142857143,1.2,0.7571428571428571,0.5571428571428572,24.085714285714285,0.0,0.0,0.0,0.0,0.0,0.0,26708.0
2019.0,Harry Giles,PF,20.0,SAC,57.0,N/A,812.0,14.5,0.526,0.017,0.261,8.2,19.8,13.9,15.4,1.8,2.3,15.7,23.3,0.0,1.0,1.0,0.061,-3.0,1.0,-1.9,0.0,175.0,348.0,0.503,0.0,6.0,0.0,175.0,342.0,0.512,0.503,58.0,91.0,0.637,66.0,154.0,220.0,85.0,31.0,22.0,72.0,150.0,408.0,7.157894736842105,3.8596491228070176,1.4912280701754386,0.543859649122807,0.38596491228070173,14.24561403508772,0.0,0.0,0.0,0.0,0.0,0.0,9678.0
2019.0,Shai Gilgeous-Alexander,PG,20.0,LAC,72.0,N/A,1860.0,12.8,0.551,0.19899999999999998,0.27399999999999997,2.8,8.2,5.6,17.3,2.0,1.7,15.9,18.2,0.9,1.6,2.5,0.065,-0.9,0.2,-0.6,0.6,284.0,603.0,0.47100000000000003,45.0,120.0,0.375,239.0,483.0,0.495,0.508,131.0,165.0,0.794,48.0,149.0,197.0,224.0,80.0,39.0,128.0,152.0,744.0,10.333333333333334,2.736111111111111,3.111111111111111,1.1111111111111112,0.5416666666666666,25.833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,19842.0
2019.0,Rudy Gobert,C,26.0,UTA,71.0,N/A,2248.0,24.3,0.6759999999999999,0.0,0.731,13.3,30.7,22.1,9.9,1.2,5.7,12.3,17.6,7.4,4.9,12.3,0.262,1.8,5.0,6.9,5.0,405.0,613.0,0.6609999999999999,0.0,0.0,,405.0,613.0,0.6609999999999999,0.6609999999999999,286.0,448.0,0.638,273.0,643.0,916.0,145.0,58.0,159.0,114.0,200.0,1096.0,15.43661971830986,12.901408450704226,2.0422535211267605,0.8169014084507042,2.23943661971831,31.661971830985916,rudygobert27,0.003091403,0.010527736000000001,0.003569526,0.003129578,310767.0,196040.0
